,0,1
5199,103@3345,4.0
5200,144@4783,5.0
5201,107@1823,4.0
5202,31@4581,5.0
5203,8@4206,3.0
5204,39@991,3.0
5205,42@3081,5.0
5206,139@4648,4.0
5207,147@3619,4.0
5208,29@2847,5.0
5209,102@1362,4.0
5210,115@977,4.0
5211,100@4110,5.0
5212,20@2947,3.0
5213,139@933,4.0
5214,92@714,5.0
5215,146@716,3.0
5216,75@4266,4.0
5217,83@3376,4.0
5218,147@4519,5.0
5219,56@4966,4.0
5220,31@2072,5.0
5221,72@2051,4.0
5222,79@5137,5.0
5223,141@1293,4.0
5224,39@1131,4.0
5225,116@2705,4.0
5226,38@3950,2.0
5227,52@3917,2.0
5228,90@3755,4.0
5229,83@2680,1.0
5230,105@5117,4.0
5231,83@1626,3.0
5232,10@1450,4.0
5233,104@2133,4.0
5234,17@1438,5.0
5235,62@4923,5.0
5236,18@4984,4.0
5237,56@3393,5.0
5238,10@4898,3.0
5239,87@2033,4.0
5240,60@2270,5.0
5241,112@1500,4.0
5242,112@3035,3.0
5243,151@4915,4.0
5244,1@479,3.0
5245,135@3797,3.0
5246,145@795,5.0
5247,143@1082,5.0
5248,27@3797,5.0
5249,92@2406,4.0
5250,98@5225,4.0
5251,30@1687,3.0
5252,149@1824,4.0
5253,115@4512,2.0
5254,62@1962,3.0
5255,99@3978,3.0
5256,10@1523,5.0
5257,3@2407,4.0
5258,10@4125,4.0
5259,29@4561,2.0
5260,100@5054,5.0
5261,81@3877,4.0
5262,75@506,5.0
5263,51@5131,4.0
5264,18@2804,4.0
5265,149@3630,3.0
5266,38@2022,3.0
5267,116@3519,4.0
5268,113@3833,4.0
5269,39@3575,5.0
5270,143@2088,5.0
5271,146@5107,4.0
5272,10@1662,3.0
5273,10@446,2.0
5274,135@2968,4.0
5275,50@5113,3.0
5276,8@1784,4.0
5277,62@2644,3.0
5278,76@4912,4.0
5279,50@2516,3.0
5280,28@4781,1.0
5281,42@4363,5.0
5282,147@3844,3.0
5283,95@3377,3.0
5284,62@850,4.0
5285,122@989,2.0
5286,143@5141,4.0
5287,108@3890,3.0
5288,24@2584,4.0
5289,7@5245,5.0
5290,104@4923,5.0
5291,89@2013,2.0
5292,147@5059,5.0
5293,86@2777,4.0
5294,133@1000,4.0
5295,94@1891,3.0
5296,56@4447,5.0
5297,25@4531,4.0
5298,83@784,3.0
5299,147@1918,3.0
5300,56@2456,4.0
5301,101@4900,5.0
5302,143@2799,5.0
5303,114@2813,3.0
5304,145@4017,4.0
5305,125@5110,4.0
5306,48@1028,4.0
5307,89@2767,5.0
5308,147@1131,4.0
5309,133@4035,3.0
5310,42@3914,5.0
5311,31@2651,5.0
5312,114@2010,4.0
5313,143@3002,5.0
5314,28@3955,5.0
5315,81@1571,4.0
5316,80@4756,3.0
5317,17@4285,5.0
5318,124@4249,3.0
5319,58@4345,4.0
5320,70@4904,4.0
5321,109@3061,5.0
5322,33@3701,2.0
5323,8@264,4.0
5324,139@246,4.0
5325,147@416,2.0
5326,35@1233,3.0
5327,149@1607,4.0
5328,42@3515,3.0
5329,70@4455,4.5
5330,86@1289,4.0
5331,63@1565,3.0
5332,18@3399,4.0
5333,47@2760,3.0
5334,9@4748,4.0
5335,18@4354,4.0
5336,105@2292,4.0
5337,146@4141,4.0
5338,76@780,3.0
5339,83@795,5.0
5340,147@1723,4.0
5341,71@3780,3.0
5342,109@2508,4.0
5343,140@2684,5.0
5344,85@2737,3.0
5345,79@424,4.0
5346,50@4402,5.0
5347,72@3695,5.0
5348,92@4613,3.0
5349,127@246,3.0
5350,105@4150,5.0
5351,92@1613,4.0
5352,88@3512,4.0
5353,118@1999,3.0
5354,68@5154,5.0
5355,114@4725,4.0
5356,16@7,5.0
5357,100@5020,5.0
5358,125@2719,4.0
5359,116@4115,2.0
5360,99@916,2.0
5361,10@2962,4.0
5362,22@2689,3.0
5363,114@4801,4.0
5364,86@4442,3.0
5365,10@2749,4.0
5366,16@395,4.0
5367,72@3800,4.0
5368,125@4992,3.0
5369,117@3010,4.0
5370,128@335,4.0
5371,20@1698,4.0
5372,70@4423,4.0
5373,73@4740,5.0
5374,9@3458,2.0
5375,47@632,3.0
5376,147@916,4.0
5377,42@77,4.0
5378,103@330,5.0
5379,67@497,4.0
5380,109@526,5.0
5381,39@168,3.0
5382,129@1839,3.0
5383,81@208,4.0
5384,121@4761,4.0
5385,95@4596,3.0
5386,91@2404,4.0
5387,115@3480,2.0
5388,89@2331,5.0
5389,115@3466,5.0
5390,88@208,3.5
5391,88@393,4.0
5392,74@3303,4.0
5393,56@1933,4.0
5394,92@3582,4.0
5395,56@3608,5.0
5396,134@3545,5.0
5397,56@1597,3.0
5398,9@4168,5.0
5399,64@5213,3.0
5400,137@1955,3.0
5401,151@2650,5.0
5402,136@3160,4.0
5403,99@3572,4.0
5404,31@2845,4.0
5405,74@3229,5.0
5406,66@3053,3.0
5407,131@2914,4.0
5408,102@178,4.0
5409,50@2830,3.5
5410,51@4544,4.0
5411,145@5230,1.0
5412,8@4282,4.0
5413,56@2364,4.0
5414,71@1082,3.0
5415,79@4388,4.0
5416,67@2219,4.0
5417,92@4561,3.0
5418,108@3323,4.0
5419,100@5143,4.0
5420,43@3833,4.0
5421,151@4874,4.0
5422,74@3757,3.0
5423,76@4050,5.0
5424,3@2215,3.0
5425,77@77,5.0
5426,83@2750,4.0
5427,39@2551,4.0
5428,100@416,5.0
5429,151@1337,4.0
5430,83@2863,1.0
5431,100@147,4.0
5432,69@4757,4.0
5433,103@1081,4.0
5434,43@4689,3.0
5435,142@5144,5.0
5436,150@823,5.0
5437,92@4439,4.0
5438,151@4629,3.0
5439,45@2535,4.0
5440,10@4198,4.0
5441,43@95,5.0
5442,86@2282,4.0
5443,62@4908,4.0
5444,38@778,4.0
5445,79@4623,4.0
5446,131@4886,4.0
5447,45@3160,5.0
5448,114@4494,3.0
5449,140@3854,3.0
5450,152@4503,4.0
5451,42@2103,4.0
5452,39@2658,4.0
5453,26@3766,3.0
5454,146@4594,3.0
5455,144@5067,5.0
5456,141@806,5.0
5457,132@205,4.0
5458,31@2326,4.0
5459,127@4081,4.0
5460,83@3334,4.0
5461,146@3154,4.0
5462,56@3032,4.0
5463,24@822,3.0
5464,59@2764,4.0
5465,1@1218,3.0
5466,76@1157,3.0
5467,78@4773,4.0
5468,114@4360,4.0
5469,92@3972,4.0
5470,40@113,5.0
5471,96@557,3.0
5472,88@1616,4.0
5473,10@1131,4.0
5474,142@596,4.0
5475,69@4827,4.0
5476,73@4921,5.0
5477,43@4320,4.0
5478,37@840,5.0
5479,120@1933,5.0
5480,115@3745,2.0
5481,129@4075,5.0
5482,8@4307,3.0
5483,147@2045,3.0
5484,29@2946,4.0
5485,92@340,3.0
5486,13@3873,2.0
5487,61@1321,3.0
5488,149@3069,4.0
5489,31@299,5.0
5490,116@2308,1.0
5491,75@3623,3.0
5492,147@2496,3.0
5493,130@4206,4.0
5494,56@4377,3.0
5495,96@3754,3.0
5496,128@4931,4.0
5497,36@4513,5.0
5498,59@1594,3.0
5499,137@2639,4.0
5500,147@520,5.0
5501,28@4439,5.0
5502,39@205,4.0
5503,51@5052,3.0
5504,131@335,4.0
5505,92@5181,3.0
5506,42@5143,3.5
5507,71@4021,5.0
5508,61@202,5.0
5509,3@5152,4.0
5510,50@2765,4.0
5511,105@442,5.0
5512,151@3904,3.0
5513,117@2671,5.0
5514,46@1073,5.0
5515,98@2723,4.0
5516,39@1144,4.0
5517,32@4220,4.0
5518,102@4338,4.0
5519,116@1336,5.0
5520,63@2320,3.0
5521,41@899,4.0
5522,77@3132,5.0
5523,79@2753,3.0
5524,37@1962,5.0
5525,92@2066,5.0
5526,96@758,4.0
5527,151@1652,3.0
5528,125@5251,4.0
5529,114@2571,1.0
5530,80@1068,4.0
5531,38@210,2.0
5532,20@1013,4.0
5533,133@1281,4.0
5534,144@4002,4.0
5535,47@4143,4.0
5536,96@5050,3.0
5537,137@1366,4.0
5538,99@963,3.0
5539,44@2399,4.0
5540,92@1925,4.0
5541,56@1174,2.0
5542,35@1690,4.0
5543,50@2622,4.5
5544,75@1718,4.0
5545,103@2234,2.0
5546,93@3694,4.0
5547,120@5129,5.0
5548,71@1529,2.0
5549,139@2133,2.0
5550,6@3262,5.0
5551,68@3800,4.0
5552,42@4308,5.0
5553,139@3864,5.0
5554,100@3756,4.0
5555,67@2900,3.0
5556,56@3697,4.0
5557,86@4148,4.0
5558,26@4769,5.0
5559,67@4524,4.0
5560,96@5020,2.0
5561,66@11,5.0
5562,142@3800,2.0
5563,38@3942,5.0
5564,78@2209,3.0
5565,61@939,5.0
5566,88@4569,3.0
5567,92@1909,4.0
5568,16@3454,4.0
5569,86@2897,4.0
5570,88@403,4.0
5571,61@5068,5.0
5572,78@3377,3.0
5573,8@970,4.0
5574,101@3742,4.0
5575,48@3281,4.0
5576,110@2045,4.0
5577,143@429,5.0
5578,47@1461,2.0
5579,71@1310,4.0
5580,74@977,5.0
5581,152@2681,4.0
5582,147@52,5.0
5583,69@943,5.0
5584,7@4193,2.0
5585,47@61,5.0
5586,71@3565,4.0
5587,61@120,5.0
5588,96@653,4.0
5589,117@1653,3.0
5590,65@52,5.0
5591,118@2519,4.0
5592,90@893,5.0
5593,119@22,1.0
5594,10@1081,4.0
5595,82@3960,5.0
5596,133@333,1.0
5597,145@2173,5.0
5598,8@5252,5.0
5599,26@30,3.0
5600,56@235,5.0
5601,69@1214,4.0
5602,52@2845,2.0
5603,42@2352,4.0
5604,80@3029,4.0
5605,62@4102,2.0
5606,135@1472,3.0
5607,3@4102,4.0
5608,95@24,3.0
5609,89@5062,5.0
5610,35@4369,4.0
5611,106@5099,4.0
5612,60@3207,4.0
5613,104@1975,5.0
5614,92@3344,2.0
5615,144@3108,4.0
5616,37@5132,3.0
5617,64@2649,5.0
5618,149@898,3.0
5619,118@2645,4.0
5620,43@4261,3.0
5621,122@1853,5.0
5622,114@3241,3.0
5623,56@2403,5.0
5624,124@2595,3.0
5625,39@3067,4.0
5626,24@717,2.0
5627,147@2023,3.0
5628,22@1598,3.0
5629,152@1491,4.0
5630,15@2619,1.0
5631,39@1653,4.0
5632,20@423,3.0
5633,10@3131,2.0
5634,108@2239,4.0
5635,45@4235,5.0
5636,6@302,4.0
5637,123@4417,5.0
5638,101@4676,4.0
5639,48@4319,4.0
5640,45@435,1.0
5641,114@579,2.0
5642,78@1523,5.0
5643,100@1538,4.0
5644,108@2757,4.0
5645,102@171,3.0
5646,43@1350,2.0
5647,90@743,4.0
5648,83@2199,4.0
5649,3@5114,3.0
5650,98@2268,5.0
5651,47@1317,5.0
5652,149@3146,3.0
5653,81@856,4.0
5654,127@2709,3.0
5655,7@3082,4.0
5656,35@3281,4.0
5657,56@278,3.0
5658,26@4493,4.0
5659,84@2534,3.0
5660,76@2118,3.0
5661,28@513,5.0
5662,122@1166,4.0
5663,46@709,3.0
5664,149@2366,3.0
5665,60@813,4.0
5666,144@1842,5.0
5667,129@1534,4.0
5668,39@3010,5.0
5669,39@1699,4.0
5670,62@2683,4.0
5671,111@4322,5.0
5672,147@471,3.0
5673,13@4649,5.0
5674,56@2540,5.0
5675,66@2952,1.0
5676,114@1230,3.0
5677,116@4508,4.0
5678,136@770,3.0
5679,13@1099,3.0
5680,56@5070,4.0
5681,105@5000,5.0
5682,61@3935,5.0
5683,116@4334,2.0
5684,74@596,5.0
5685,62@2698,5.0
5686,41@4052,4.0
5687,3@4640,3.5
5688,59@4152,3.0
5689,75@1995,4.0
5690,10@202,3.0
5691,14@1565,4.0
5692,150@4296,5.0
5693,86@1452,4.0
5694,22@579,4.0
5695,111@984,3.0
5696,136@228,1.0
5697,22@2699,5.0
5698,120@2874,4.0
5699,88@3770,4.0
5700,42@3474,4.0
5701,54@3461,3.0
5702,38@3161,4.0
5703,49@5123,3.0
5704,56@2660,5.0
5705,132@2354,2.0
5706,146@172,3.0
5707,104@4206,4.0
5708,92@2502,3.0
5709,43@4819,5.0
5710,109@1429,5.0
5711,22@4024,3.0
5712,42@660,4.0
5713,70@2769,3.0
5714,63@1538,3.0
5715,129@5085,3.0
5716,92@2446,4.0
5717,42@92,4.0
5718,96@1093,3.0
5719,113@2738,5.0
5720,122@39,5.0
5721,56@196,5.0
5722,32@4246,5.0
5723,137@3687,3.0
5724,90@611,4.0
5725,83@5154,5.0
5726,22@3647,4.0
5727,3@3486,3.0
5728,112@70,3.0
5729,146@861,4.0
5730,58@1850,4.0
5731,106@3010,4.0
5732,140@2757,4.0
5733,79@3266,5.0
5734,152@5123,2.0
5735,53@2258,4.0
5736,29@77,4.0
5737,139@828,4.0
5738,138@587,4.0
5739,149@1309,4.0
5740,83@3026,5.0
5741,5@4931,1.0
5742,39@4911,4.0
5743,77@2352,5.0
5744,88@2624,4.0
5745,127@1512,2.0
5746,18@3219,5.0
5747,61@249,4.0
5748,3@3403,3.0
5749,56@513,5.0
5750,116@3646,3.0
5751,12@3034,5.0
5752,76@2702,3.0
5753,118@3455,5.0
5754,140@3333,5.0
5755,10@3767,3.0
5756,139@4316,3.0
5757,62@1884,2.0
5758,92@3241,4.0
5759,48@5215,4.0
5760,122@977,4.0
5761,32@4356,4.0
5762,137@2525,3.5
5763,131@2208,4.0
5764,151@3635,4.0
5765,102@1185,5.0
5766,45@659,3.0
5767,35@284,3.0
5768,120@4686,5.0
5769,84@3729,4.0
5770,151@3820,2.0
5771,96@2657,4.0
5772,61@3315,3.0
5773,93@1750,4.0
5774,41@102,4.0
5775,126@2322,5.0
5776,79@133,4.0
5777,101@3276,4.0
5778,123@1175,2.0
5779,143@128,5.0
5780,15@1624,4.0
5781,3@4724,3.0
5782,95@4413,4.0
5783,146@857,4.0
5784,30@4520,4.0
5785,21@4956,1.0
5786,87@27,5.0
5787,51@2150,4.0
5788,48@839,4.0
5789,42@3686,4.0
5790,10@2837,4.0
5791,50@1909,2.5
5792,144@1246,4.0
5793,80@3851,4.0
5794,31@2091,5.0
5795,93@3834,3.0
5796,90@1428,5.0
5797,48@411,3.0
5798,19@2830,3.0
5799,105@3719,4.0
5800,18@2538,3.0
5801,111@778,3.0
5802,87@4767,2.0
5803,10@3642,4.0
5804,46@4315,4.0
5805,149@3134,4.0
5806,149@4943,4.0
5807,139@2489,3.0
5808,101@1581,5.0
5809,50@960,3.0
5810,144@444,4.0
5811,100@3345,3.0
5812,13@3864,5.0
5813,104@3755,5.0
5814,80@1653,5.0
5815,109@2122,2.0
5816,81@1273,2.0
5817,145@4548,5.0
5818,83@4524,3.0
5819,42@707,5.0
5820,150@4917,5.0
5821,46@390,4.0
5822,15@2958,3.0
5823,10@2326,2.0
5824,76@560,4.0
5825,127@3207,4.0
5826,63@4899,4.0
5827,3@2870,4.0
5828,144@1991,5.0
5829,78@3800,5.0
5830,56@570,3.0
5831,86@4921,5.0
5832,120@2808,5.0
5833,143@522,5.0
5834,22@298,4.0
5835,69@1461,4.0
5836,104@761,5.0
5837,135@3725,4.0
5838,90@4743,2.0
5839,83@3664,4.0
5840,103@1443,4.0
5841,75@4168,5.0
5842,128@4731,3.5
5843,71@1284,2.0
5844,50@3521,5.0
5845,16@4306,5.0
5846,73@5033,5.0
5847,126@3985,4.0
5848,96@3859,4.0
5849,150@130,2.0
5850,149@2557,4.0
5851,104@3683,4.0
5852,114@2901,4.0
5853,69@2234,3.0
5854,83@4867,4.5
5855,22@4124,4.0
5856,131@3116,4.0
5857,88@3582,4.0
5858,79@1941,3.0
5859,42@3009,4.0
5860,70@3503,3.0
5861,99@506,5.0
5862,146@3815,4.0
5863,127@4112,4.0
5864,30@4652,4.0
5865,6@3769,5.0
5866,16@1074,5.0
5867,152@851,5.0
5868,45@840,5.0
5869,140@2719,3.0
5870,83@638,2.0
5871,149@1331,4.0
5872,6@4006,4.0
5873,10@3855,5.0
5874,77@628,4.0
5875,106@3745,4.0
5876,0@1199,1.0
5877,84@4799,4.0
5878,142@3397,4.0
5879,99@53,3.0
5880,151@1987,3.0
5881,16@3855,4.0
5882,131@1967,5.0
5883,27@3800,5.0
5884,119@3320,3.0
5885,89@909,4.0
5886,81@1192,4.0
5887,2@2733,3.0
5888,57@3477,5.0
5889,151@4845,5.0
5890,149@24,3.0
5891,74@2750,3.0
5892,149@4519,4.0
5893,79@1768,5.0
5894,8@2146,5.0
5895,28@1128,4.0
5896,13@4563,5.0
5897,145@2127,2.0
5898,66@202,3.0
5899,13@1088,4.0
5900,6@3005,4.0
5901,42@3538,5.0
5902,8@960,1.0
5903,137@3279,5.0
5904,88@4380,3.0
5905,102@4210,4.0
5906,102@816,4.0
5907,26@4890,4.0
5908,140@524,5.0
5909,137@228,3.0
5910,125@3973,4.0
5911,96@1709,4.0
5912,99@3854,2.0
5913,109@4941,5.0
5914,126@5012,5.0
5915,101@5104,4.0
5916,72@3963,5.0
5917,113@2541,3.0
5918,137@4419,5.0
5919,85@1654,5.0
5920,83@368,5.0
5921,18@2531,5.0
5922,139@1861,4.0
5923,61@4548,5.0
5924,79@4899,5.0
5925,114@4311,3.0
5926,2@3490,3.0
5927,35@1777,4.0
5928,143@2126,5.0
5929,80@2483,4.0
5930,28@4381,2.0
5931,45@335,5.0
5932,119@2121,4.0
5933,43@4267,5.0
5934,110@2182,5.0
5935,52@573,3.0
5936,42@4150,4.0
5937,121@2723,4.0
5938,99@4221,4.0
5939,22@2748,2.0
5940,70@2370,5.0
5941,10@3800,4.0
5942,61@1443,4.0
5943,87@3774,1.0
5944,102@1722,4.0
5945,42@4679,4.5
5946,140@4192,5.0
5947,35@1225,4.0
5948,92@143,4.0
5949,131@2781,4.0
5950,101@3893,5.0
5951,44@3776,4.0
5952,147@505,3.0
5953,56@2004,4.0
5954,98@1140,3.0
5955,89@956,2.0
5956,100@3355,3.0
5957,16@724,4.0
5958,116@4906,3.0
5959,81@720,4.0
5960,59@9,4.0
5961,96@2226,5.0
5962,92@2299,3.0
5963,15@602,4.0
5964,114@4930,3.0
5965,56@185,5.0
5966,147@3146,4.0
5967,142@3394,4.0
5968,122@1034,5.0
5969,126@4758,5.0
5970,20@4614,4.0
5971,84@3664,4.0
5972,35@1817,3.0
5973,56@12,5.0
5974,112@163,3.0
5975,3@604,4.0
5976,74@3966,4.0
5977,120@513,4.0
5978,137@3561,5.0
5979,64@3102,5.0
5980,103@3851,5.0
5981,118@3351,4.0
5982,92@4306,4.0
5983,13@2183,4.0
5984,114@3557,4.0
5985,1@1953,4.0
5986,48@1939,3.0
5987,118@372,4.0
5988,142@4278,4.0
5989,114@2967,4.0
5990,65@4622,5.0
5991,140@5245,4.0
5992,9@228,5.0
5993,146@402,4.0
5994,146@3072,4.0
5995,39@5165,2.0
5996,142@659,3.0
5997,4@1405,4.0
5998,9@1607,3.0
5999,15@5126,4.0
6000,52@371,4.0
6001,67@1190,3.0
6002,39@3137,5.0
6003,70@1267,5.0
6004,129@3735,4.0
6005,93@4329,4.0
6006,94@4171,5.0
6007,121@1618,1.0
6008,96@5175,4.0
6009,86@3393,5.0
6010,1@4965,4.0
6011,50@3919,3.0
6012,103@1540,5.0
6013,118@520,4.0
6014,122@2080,4.0
6015,65@2608,1.0
6016,3@5099,5.0
6017,140@4859,4.0
6018,38@3314,2.0
6019,85@552,5.0
6020,99@3265,3.0
6021,131@2295,4.0
6022,126@513,5.0
6023,92@3446,3.0
6024,42@4246,4.0
6025,147@1989,4.0
6026,19@4306,3.0
6027,60@1784,5.0
6028,147@869,5.0
6029,26@3815,3.0
6030,14@3301,3.0
6031,149@1443,4.0
6032,50@4050,2.0
6033,104@4780,4.0
6034,56@4588,5.0
6035,67@2488,5.0
6036,98@4859,4.0
6037,84@1925,3.0
6038,105@4590,4.0
6039,52@1023,3.0
6040,36@5196,2.0
6041,92@4597,4.0
6042,85@4845,4.0
6043,147@4596,2.0
6044,75@3466,2.0
6045,98@3881,4.0
6046,43@4836,4.0
6047,70@1933,4.0
6048,149@3283,3.0
6049,43@1143,4.0
6050,76@1267,5.0
6051,15@1490,3.0
6052,54@5132,4.0
6053,56@5129,5.0
6054,7@506,5.0
6055,125@2952,3.0
6056,105@4881,5.0
6057,0@4943,3.0
6058,20@353,4.0
6059,106@1399,4.0
6060,101@2850,4.0
6061,124@3163,2.5
6062,28@1800,2.0
6063,3@4338,2.0
6064,102@5079,3.5
6065,51@897,4.0
6066,48@1505,5.0
6067,44@5253,5.0
6068,148@3230,3.0
6069,48@4744,2.0
6070,29@2404,4.0
6071,74@3626,5.0
6072,26@2585,4.0
6073,15@774,4.0
6074,81@855,5.0
6075,7@1809,3.0
6076,47@3397,5.0
6077,52@3517,4.0
6078,56@979,4.0
6079,84@2650,5.0
6080,3@1141,3.0
6081,47@4872,3.0
6082,31@1728,5.0
6083,125@1926,3.0
6084,114@1388,4.0
6085,144@1115,2.0
6086,85@4488,5.0
6087,117@4829,5.0
6088,101@2389,4.0
6089,104@4943,4.0
6090,109@2495,5.0
6091,60@274,4.0
6092,100@1888,4.0
6093,74@202,3.0
6094,10@4657,3.0
6095,131@5047,5.0
6096,152@1222,3.0
6097,10@4275,5.0
6098,145@2247,4.0
6099,10@2070,5.0
6100,143@4478,4.0
6101,22@752,4.0
6102,114@2934,3.0
6103,149@3034,5.0
6104,48@310,3.0
6105,52@2906,3.0
6106,89@133,4.0
6107,151@4527,5.0
6108,93@331,3.0
6109,46@2333,4.0
6110,79@540,4.0
6111,100@675,2.0
6112,82@1970,4.0
6113,126@783,5.0
6114,122@566,4.0
6115,37@1594,4.0
6116,146@1805,4.0
6117,19@2897,4.5
6118,138@4001,5.0
6119,149@2640,3.0
6120,48@483,3.0
6121,114@4113,4.0
6122,102@299,5.0
6123,31@471,4.0
6124,92@4483,4.0
6125,114@1891,3.0
6126,42@2493,5.0
6127,117@122,5.0
6128,37@3924,2.0
6129,147@4266,4.0
6130,126@1864,4.0
6131,103@4159,4.0
6132,82@4138,5.0
6133,147@2340,4.0
6134,149@2845,4.0
6135,31@4886,4.0
6136,114@701,1.0
6137,128@2082,3.0
6138,102@4490,4.0
6139,39@3105,5.0
6140,37@1081,4.0
6141,113@4672,4.0
6142,131@4910,4.0
6143,130@1987,4.0
6144,105@2320,5.0
6145,40@2324,4.0
6146,147@1231,4.0
6147,69@1653,4.0
6148,71@1286,2.0
6149,62@1307,4.0
6150,19@4321,5.0
6151,67@4867,4.0
6152,2@4987,5.0
6153,43@730,4.0
6154,102@3478,3.0
6155,24@1553,3.0
6156,56@246,4.0
6157,112@1879,5.0
6158,70@828,5.0
6159,22@4028,4.0
6160,34@8,5.0
6161,87@4087,3.0
6162,118@1123,5.0
6163,121@1748,2.0
6164,146@1646,4.0
6165,98@1461,5.0
6166,28@2541,3.0
6167,56@560,5.0
6168,137@2091,5.0
6169,147@1393,4.0
6170,52@163,5.0
6171,99@3666,3.0
6172,56@4999,5.0
6173,62@2719,3.0
6174,86@1635,3.0
6175,134@59,5.0
6176,101@2436,5.0
6177,18@4284,5.0
6178,56@1267,5.0
6179,92@2074,5.0
6180,95@4202,4.0
6181,129@761,5.0
6182,149@977,4.0
6183,18@1729,4.0
6184,133@328,3.0
6185,78@697,3.0
6186,7@157,5.0
6187,10@3794,2.0
6188,122@1216,4.0
6189,92@3468,4.5
6190,67@2234,4.0
6191,51@3431,5.0
6192,47@5134,4.0
6193,88@1968,4.0
6194,84@2948,3.0
6195,15@1028,4.0
6196,115@129,1.0
6197,140@5084,4.0
6198,20@225,4.0
6199,28@5137,2.0
6200,103@3687,4.0
6201,91@4810,5.0
6202,143@3900,4.0
6203,72@293,5.0
6204,1@609,1.0
6205,16@1707,3.0
6206,42@513,5.0
6207,42@355,4.0
6208,3@3235,4.0
6209,120@209,4.0
6210,51@2929,5.0
6211,20@4550,5.0
6212,98@3010,5.0
6213,13@653,3.0
6214,10@5099,5.0
6215,96@2260,4.0
6216,89@2244,5.0
6217,100@2786,4.0
6218,149@795,5.0
6219,71@1004,3.0
6220,51@1631,5.0
6221,96@4240,4.0
6222,68@3947,4.0
6223,43@1216,1.0
6224,131@2825,4.5
6225,54@3527,4.0
6226,149@2560,5.0
6227,28@2855,3.0
6228,43@3083,3.0
6229,97@3989,5.0
6230,63@1529,1.0
6231,113@557,3.0
6232,42@373,4.0
6233,47@5119,4.0
6234,88@2430,4.0
6235,141@84,5.0
6236,114@4342,3.0
6237,76@4882,2.0
6238,56@5219,4.0
6239,52@2441,5.0
6240,10@3898,4.0
6241,16@4802,4.0
6242,39@3646,5.0
6243,137@2345,4.0
6244,136@254,4.0
6245,145@4867,4.0
6246,149@211,3.0
6247,4@4465,3.0
6248,144@4294,2.0
6249,149@2215,4.0
6250,52@5154,5.0
6251,56@2874,4.0
6252,140@552,4.0
6253,84@2215,5.0
6254,56@1737,5.0
6255,101@4376,5.0
6256,147@2227,3.0
6257,28@444,3.0
6258,145@1823,4.0
6259,91@3391,4.0
6260,31@3026,3.0
6261,92@4167,3.0
6262,16@4062,5.0
6263,56@5234,4.0
6264,41@4838,5.0
6265,32@2730,4.0
6266,10@2496,2.0
6267,83@703,4.0
6268,77@5238,5.0
6269,145@1969,4.0
6270,26@217,3.0
6271,9@1634,5.0
6272,91@3910,4.0
6273,125@2737,3.0
6274,28@992,4.0
6275,99@182,4.0
6276,13@39,2.0
6277,100@4568,4.0
6278,103@1829,5.0
6279,69@4924,3.0
6280,4@4749,3.0
6281,121@1081,5.0
6282,78@3823,5.0
6283,15@3343,5.0
6284,43@1284,2.0
6285,10@634,4.0
6286,83@823,5.0
6287,41@1906,5.0
6288,22@1847,4.0
6289,8@3833,4.0
6290,26@4543,5.0
6291,135@963,3.0
6292,4@114,3.0
6293,29@4316,4.0
6294,39@2258,4.0
6295,149@3831,3.0
6296,20@2561,4.0
6297,50@4505,2.5
6298,146@2186,4.0
6299,96@2339,3.0
6300,142@2816,3.0
6301,8@966,4.0
6302,38@5132,4.0
6303,63@1666,3.0
6304,127@27,4.0
6305,149@1393,2.0
6306,56@3769,5.0
6307,42@2217,3.0
6308,26@669,3.0
6309,37@4946,3.0
6310,42@4075,4.0
6311,48@2988,5.0
6312,56@5053,4.0
6313,107@1362,3.0
6314,83@4992,5.0
6315,135@1245,2.0
6316,128@2863,4.0
6317,3@3522,2.0
6318,27@1017,4.0
6319,10@2474,5.0
6320,4@2743,4.0
6321,93@4731,4.0
6322,42@3871,4.0
6323,104@1038,4.0
6324,151@1911,3.0
6325,151@2921,5.0
6326,86@752,4.0
6327,30@3986,5.0
6328,8@201,2.0
6329,95@420,2.0
6330,144@3789,5.0
6331,87@4038,2.0
6332,102@3486,3.0
6333,31@2263,3.0
6334,3@4772,5.0
6335,86@2473,4.0
6336,110@2487,3.0
6337,35@1894,4.0
6338,9@1756,3.0
6339,146@3860,4.0
6340,147@55,4.0
6341,26@2670,3.0
6342,49@1800,5.0
6343,120@1145,3.5
6344,35@3072,4.0
6345,147@2995,4.0
6346,143@833,5.0
6347,1@3732,2.0
6348,18@2033,4.0
6349,113@3356,2.0
6350,114@2856,5.0
6351,151@3267,3.0
6352,70@4087,3.0
6353,40@483,4.0
6354,92@2118,5.0
6355,92@2091,5.0
6356,81@1216,4.0
6357,151@2074,4.0
6358,88@5141,4.0
6359,100@3101,4.0
6360,18@325,3.0
6361,149@645,4.0
6362,52@2668,5.0
6363,32@4361,5.0
6364,100@815,4.0
6365,80@4481,4.0
6366,141@1653,4.0
6367,51@1649,4.0
6368,62@296,4.0
6369,92@2,4.0
6370,149@4599,3.5
6371,40@5201,5.0
6372,147@369,4.0
6373,151@2153,3.0
6374,64@3294,4.0
6375,140@2792,4.0
6376,87@4052,4.0
6377,96@2435,3.0
6378,113@5024,3.0
6379,92@144,4.0
6380,1@1461,2.0
6381,150@3244,4.0
6382,35@2566,3.0
6383,28@1913,4.0
6384,49@2364,5.0
